11;38;8;0.002503;0.62557
11;38;7;0.036696;0.477472
11;38;6;0.076151;0.372675
11;38;5;0.17494;0.308554
11;38;4;0.2082;0.385736
11;38;3;0.91171;2.200328
11;38;2;12.15374;1.399266
11;38;1;47.79632;0.208239
11;37;32;0;25.534874
11;37;31;0.001412;23.471421
11;37;30;0.002986;21.279951
11;37;29;0.001881;19.100543
11;37;28;0.007738;17.489037
11;37;27;0.003737;15.55475
11;37;26;0.005883;13.830317
11;37;25;0.004537;12.510648
11;37;24;0.004413;11.029783
11;37;23;0.00801;9.683416
11;37;22;0.005411;8.431787
11;37;21;0.012464;10.32793
11;37;20;0.000815;6.458509
11;37;19;0.020108;5.526394
11;37;18;0.00679;4.808357
11;37;17;0.007226;4.050535
11;37;16;0.010479;3.444596
11;37;15;0.003341;2.887004
11;37;14;0.013445;2.535306
11;37;13;0.022062;1.925684
11;37;12;0.020292;1.573197
11;37;11;0.027382;1.265847
11;37;10;0.053139;1.002505
11;37;9;0.014145;0.792729
11;37;8;0.002503;0.632068
11;37;7;0.036696;0.47122
11;37;6;0.076151;0.371774
11;37;5;0.17494;0.304852
11;37;4;0.2082;0.249548
11;37;3;0.91171;0.228154
11;37;2;12.15374;0.209467
11;37;1;47.79632;0.202339
11;36;32;0;25.555523
11;36;31;0.001412;23.488186
11;36;30;0.002986;21.193266
11;36;29;0.001881;19.077626
11;36;28;0.007738;17.420116
11;36;27;0.003737;15.554476
11;36;26;0.005883;13.82773
11;36;25;0.004537;12.483927
11;36;24;0.004413;11.031417
11;36;23;0.00801;9.674597
11;36;22;0.005411;18.151666
11;36;21;0.012464;9.171642
11;36;20;0.000815;6.45457
11;36;19;0.020108;5.519362
11;36;18;0.00679;4.809448
11;36;17;0.007226;4.057753
11;36;16;0.010479;3.408733
11;36;15;0.003341;2.908699
11;36;14;0.013445;2.369023
11;36;13;0.022062;1.946986
11;36;12;0.020292;1.550276
11;36;11;0.027382;1.253805
11;36;10;0.053139;0.994354
11;36;9;0.014145;0.769469
11;36;8;0.002503;1.65986
11;36;7;0.036696;0.495765
11;36;6;0.076151;0.92485
11;36;5;0.17494;0.320986
11;36;4;0.2082;0.255719
11;36;3;0.91171;0.21905
11;36;2;12.15374;0.209301
11;36;1;47.79632;0.214843
11;35;32;0;25.527439
11;35;31;0.001412;23.471301
11;35;30;0.002986;21.205375
11;35;29;0.001881;19.093247
11;35;28;0.007738;17.393673
11;35;27;0.003737;15.546913
11;35;26;0.005883;13.838136
11;35;25;0.004537;12.501455
11;35;24;0.004413;11.015789
11;35;23;0.00801;9.720993
11;35;22;0.005411;8.536398
11;35;21;0.012464;9.236391
11;35;20;0.000814;6.748283
11;35;19;0.020108;5.564805
11;35;18;0.00679;4.817212
11;35;17;0.007226;4.065661
11;35;16;0.010479;3.385449
11;35;15;0.003341;2.887967
11;35;14;0.013445;2.36999
11;35;13;0.022062;1.926604
11;35;12;0.020292;1.542792
11;35;11;0.027382;1.273423
11;35;10;0.053139;0.991811
11;35;9;0.014145;0.767681
11;35;8;0.002503;0.636136
11;35;7;0.036696;0.474032
11;35;6;0.076151;0.370522
11;35;5;0.17494;0.410677
11;35;4;0.2082;0.457453
11;35;3;0.91171;0.229761
11;35;2;12.15374;0.214647
11;35;1;47.79632;0.205202
11;34;32;0;25.526296
11;34;31;0.001412;23.468502
11;34;30;0.002986;21.203888
11;34;29;0.001881;19.088958
11;34;28;0.007738;20.935888
11;34;27;0.003737;16.778578
11;34;26;0.005883;14.050316
11;34;25;0.004537;12.482521
11;34;24;0.004413;11.01903
11;34;23;0.00801;9.685588
11;34;22;0.005411;8.439599
11;34;21;0.012464;10.340824
11;34;20;0.000815;6.46716
11;34;19;0.020108;5.531874
11;34;18;0.00679;4.823617
11;34;17;0.007226;4.056827
11;34;16;0.010479;3.398198
11;34;15;0.003341;2.893407
11;34;14;0.013445;2.382286
11;34;13;0.022062;1.923051
11;34;12;0.020292;1.541225
11;34;11;0.027382;1.290594
11;34;10;0.053139;0.99531
11;34;9;0.014145;0.770054
11;34;8;0.002503;0.641332
11;34;7;0.036696;0.475315
11;34;6;0.076151;0.367357
11;34;5;0.17494;0.313024
11;34;4;0.2082;0.25059
11;34;3;0.911709;0.22572
11;34;2;12.15374;0.243609
11;34;1;47.79632;0.210301
11;33;32;0;25.663044
11;33;31;0.001412;23.464316
11;33;30;0.002986;21.196431
11;33;29;0.001881;19.095518
11;33;28;0.007738;17.396747
11;33;27;0.003737;15.546434
11;33;26;0.005883;13.84556
11;33;25;0.004537;12.490522
11;33;24;0.004413;11.011266
11;33;23;0.00801;9.664904
11;33;22;0.005411;8.441409
11;33;21;0.012463;10.322012
11;33;20;0.000815;6.452839
11;33;19;0.020108;5.531268
11;33;18;0.00679;5.058375
11;33;17;0.007226;4.063844
11;33;16;0.010479;3.422817
11;33;15;0.003341;2.884894
11;33;14;0.013445;2.384982
11;33;13;0.022062;1.92838
11;33;12;0.020291;1.543215
11;33;11;0.027382;1.263834
11;33;10;0.053139;0.988557
11;33;9;0.014145;0.77064
11;33;8;0.002503;0.614411
11;33;7;0.036696;0.475092
11;33;6;0.076151;0.36822
11;33;5;0.17494;0.324985
11;33;4;0.2082;0.262784
11;33;3;0.91171;0.226312
11;33;2;12.15374;0.215644
11;33;1;47.79632;0.210426
11;32;32;0;25.525825
11;32;31;0.001412;23.466426
11;32;30;0.002986;21.41856
11;32;29;0.001881;19.090665
11;32;28;0.007738;17.395036
11;32;27;0.003737;15.549364
11;32;26;0.005883;13.847767
11;32;25;0.004537;12.495756
11;32;24;0.004413;11.019147
11;32;23;0.00801;9.679506
11;32;22;0.005411;8.444919
11;32;21;0.012463;10.42864
11;32;20;0.000814;6.454179
11;32;19;0.020107;5.531699
11;32;18;0.00679;4.812617
11;32;17;0.007226;4.060808
11;32;16;0.010479;3.394001
11;32;15;0.003341;2.891721
11;32;14;0.013446;2.372767
11;32;13;0.022062;1.899319
11;32;12;0.020292;1.538334
11;32;11;0.027382;1.306893
11;32;10;0.053139;0.990553
11;32;9;0.014145;0.770956
11;32;8;0.002503;0.62266
11;32;7;0.036696;0.476917
11;32;6;0.076151;0.372039
11;32;5;0.17494;0.317556
11;32;4;0.2082;0.252892
11;32;3;0.911709;0.240623
11;32;2;12.15374;0.207692
11;32;1;47.79632;0.211396
11;53;32;0;25.532566
11;53;31;0.001412;23.475022
11;53;30;0.002986;21.207903
11;53;29;0.001881;19.094901
11;53;28;0.007738;17.386052
11;53;27;0.003737;15.560072
11;53;26;0.005883;13.870736
11;53;25;0.004537;12.487744
11;53;24;0.004413;11.02634
11;53;23;0.00801;9.667775
11;53;22;0.005411;8.443504
11;53;21;0.012464;10.420312
11;53;20;0.000815;6.431593
11;53;19;0.020108;5.518201
11;53;18;0.00679;4.80852
11;53;17;0.007226;4.056896
11;53;16;0.010479;3.434563
11;53;15;0.003341;2.889155
11;53;14;0.013445;2.370436
11;53;13;0.022062;1.921815
11;53;12;0.020292;1.547678
11;53;11;0.027382;1.266966
11;53;10;0.053139;0.980932
11;53;9;0.014145;0.780209
11;53;8;0.002503;1.022215
11;53;7;0.036696;0.481797
11;53;6;0.076151;0.379483
11;53;5;0.17494;0.306782
11;53;4;0.2082;0.270783
11;53;3;0.91171;0.22878
11;53;2;12.15374;0.207421
11;53;1;47.79632;0.216998
