11;11;1;4;13.300000000000001
11;11;1;5;13.300000000000001
11;11;1;6;13.300000000000001
11;11;1;7;13.300000000000001
11;11;1;8;13.300000000000001
11;11;1;9;13.300000000000001
11;11;1;10;13.300000000000001
11;11;1;11;13.300000000000001
11;11;1;12;13.300000000000001
11;11;1;13;13.300000000000001
11;11;1;14;13.300000000000001
11;11;1;15;13.300000000000001
11;11;1;16;13.300000000000001
11;11;1;17;13.300000000000001
11;11;1;18;13.300000000000001
11;11;1;19;13.300000000000001
11;11;1;20;13.300000000000001
11;11;1;21;13.300000000000001
11;11;1;22;13.300000000000001
11;11;1;23;13.300000000000001
11;11;1;24;13.300000000000001
11;11;1;25;13.300000000000001
11;11;1;26;13.300000000000001
11;11;1;27;13.369999999999999
11;11;1;28;13.44
11;11;1;29;13.44
11;11;1;30;13.470000000000001
11;11;1;31;13.43
11;11;1;32;13.44
11;11;2;4;13.48
11;11;2;5;13.48
11;11;2;6;13.48
11;11;2;7;13.48
11;11;2;8;13.48
11;11;2;9;13.48
11;11;2;10;13.48
11;11;2;11;13.48
11;11;2;12;13.48
11;11;2;13;13.48
11;11;2;14;13.48
11;11;2;15;13.48
11;11;2;16;13.48
11;11;2;17;13.48
11;11;2;18;13.48
11;11;2;19;13.48
11;11;2;20;13.48
11;11;2;21;13.48
11;11;2;22;13.48
11;11;2;23;13.48
11;11;2;24;13.48
11;11;2;25;13.48
11;11;2;26;13.48
11;11;2;27;13.550000000000001
11;11;2;28;13.56
11;11;2;29;13.57
11;11;2;30;13.58
11;11;2;31;13.58
11;11;2;32;13.6
11;11;3;4;13.65
11;11;3;5;13.65
11;11;3;6;13.65
11;11;3;7;13.65
11;11;3;8;13.65
11;11;3;9;13.65
11;11;3;10;13.65
11;11;3;11;13.65
11;11;3;12;13.65
11;11;3;13;13.65
11;11;3;14;13.65
11;11;3;15;13.65
11;11;3;16;13.65
11;11;3;17;13.65
11;11;3;18;13.65
11;11;3;19;13.65
11;11;3;20;13.65
11;11;3;21;13.65
11;11;3;22;13.65
11;11;3;23;13.65
11;11;3;24;13.65
11;11;3;25;13.65
11;11;3;26;13.65
11;11;3;27;13.75
11;11;3;28;13.699999999999999
11;11;3;29;13.67
11;11;3;30;13.710000000000001
11;11;3;31;13.76
11;11;3;32;13.720000000000001
11;11;4;4;13.859999999999999
11;11;4;5;13.859999999999999
11;11;4;6;13.859999999999999
11;11;4;7;13.859999999999999
11;11;4;8;13.859999999999999
11;11;4;9;13.859999999999999
11;11;4;10;13.859999999999999
11;11;4;11;13.859999999999999
11;11;4;12;13.859999999999999
11;11;4;13;13.859999999999999
11;11;4;14;13.859999999999999
11;11;4;15;13.859999999999999
11;11;4;16;13.859999999999999
11;11;4;17;13.859999999999999
11;11;4;18;13.859999999999999
11;11;4;19;13.859999999999999
11;11;4;20;13.859999999999999
11;11;4;21;13.859999999999999
11;11;4;22;13.859999999999999
11;11;4;23;13.859999999999999
11;11;4;24;13.859999999999999
11;11;4;25;13.859999999999999
11;11;4;26;13.859999999999999
11;11;4;27;13.859999999999999
11;11;4;28;13.869999999999999
11;11;4;29;13.84
11;11;4;30;13.85
11;11;4;31;13.859999999999999
11;11;4;32;13.82
11;11;5;4;13.85
11;11;5;5;13.85
11;11;5;6;13.85
11;11;5;7;13.85
11;11;5;8;13.85
11;11;5;9;13.85
11;11;5;10;13.85
11;11;5;11;13.85
11;11;5;12;13.85
11;11;5;13;13.85
11;11;5;14;13.85
11;11;5;15;13.85
11;11;5;16;13.85
11;11;5;17;13.85
