2;10;100;0;81;215;0;61.6;10.62;29.04;66.55;10.62;28.99
2;10;105;0;79;250;0;61.6;10.62;29.04;66.49;10.62;28.99
2;10;110;4;79;1926;0;61.6;10.62;29.04;66.49;10.62;28.99
2;10;115;0;80;219;0;62.81;10.62;29.04;66.49;10.62;28.99
2;10;120;0;80;218;0;61.75;10.62;29.04;66.49;10.62;28.99
2;10;80;0;79;247;0;61.52;10.62;29.04;66.52;10.62;28.99
2;10;85;4;79;1876;0;61.52;10.62;29.04;66.51;10.62;28.99
2;10;90;4;79;1646;0;61.52;10.62;29.04;66.51;10.62;28.99
2;10;95;0;79;349;0;61.69;10.62;29.04;66.51;10.62;28.99
2;11;100;0;77;282;0;62.93;10.62;29.14;68.28;10.62;29.09
2;11;105;0;77;221;0;64.26;10.62;29.14;68.26;10.62;29.09
2;11;110;0;106;377;0;63.15;10.62;29.14;68.26;10.62;29.09
2;11;115;0;78;222;0;63;10.62;29.14;68.26;10.62;29.09
2;11;120;0;78;371;0;63.04;10.62;29.14;68.26;10.62;29.09
2;11;80;0;77;217;0;62.76;10.62;29.14;68.25;10.62;29.09
2;11;85;0;76;229;0;62.58;10.62;29.14;68.26;10.62;29.09
2;11;90;4;77;1997;0;62.58;10.62;29.14;68.26;10.62;29.09
2;11;95;0;76;227;0;62.37;10.62;29.14;68.26;10.62;29.09
2;12;100;4;77;1610;0;62.37;10.62;29.14;69.83;10.62;29.14
2;12;105;4;76;1062;0;64.06;10.62;29.18;69.8;10.62;29.14
2;12;110;4;78;1707;0;64.06;10.62;29.18;69.81;10.62;29.14
2;12;115;0;79;226;0;65.11;10.62;29.18;69.81;10.62;29.14
2;12;120;0;79;249;0;64.43;10.62;29.18;69.81;10.62;29.14
2;12;80;4;78;1413;0;64.3;10.62;29.18;69.8;10.62;29.14
2;12;85;4;80;1171;0;64.82;10.62;29.18;69.81;10.62;29.14
2;12;90;0;79;456;0;64.6;10.62;29.18;69.81;10.62;29.14
2;12;95;0;78;303;0;64.49;10.62;29.18;69.81;10.62;29.14
2;13;100;4;78;639;0;64.49;10.62;29.18;71.55;10.62;29.14
2;13;105;0;79;526;0;65.91;10.62;29.18;71.51;10.62;29.14
2;13;110;4;78;1240;0;66.54;10.62;29.18;71.52;10.62;29.14
2;13;115;0;77;232;0;66.83;10.62;29.18;71.52;10.62;29.14
2;13;120;0;80;1196;0;66.39;10.62;29.18;71.52;10.62;29.14
2;13;80;4;78;1317;0;66.39;10.62;29.18;71.51;10.62;29.14
2;13;85;0;79;447;0;65.51;10.62;29.18;71.5;10.62;29.14
2;13;90;0;82;450;0;65.69;10.62;29.18;71.52;10.62;29.14
2;13;95;4;76;1897;0;65.69;10.62;29.18;71.51;10.62;29.14
2;14;100;0;90;360;0;68.96;10.62;29.46;75.09;10.62;29.42
2;14;105;0;90;281;0;69.98;10.62;29.46;75.05;10.62;29.42
2;14;110;0;85;279;0;69.26;10.62;29.46;75.04;10.62;29.42
2;14;115;0;83;430;0;68.89;10.62;29.46;75.04;10.62;29.42
2;14;120;1;85;561;12;69.19;10.62;29.46;75.04;10.62;29.42
2;14;80;0;82;251;0;69.79;10.62;29.46;75.05;10.62;29.42
2;14;85;0;82;393;0;69.1;10.62;29.46;75.04;10.62;29.42
2;14;90;4;85;563;0;69.1;10.62;29.46;75.04;10.62;29.42
2;14;95;0;87;659;0;70.22;10.62;29.46;75.05;10.62;29.42
2;15;100;0;82;613;0;70.86;10.62;29.42;78.61;10.62;29.37
2;15;105;4;81;2034;0;70.86;10.62;29.42;78.57;10.62;29.37
2;15;110;0;82;280;0;72.51;10.62;29.42;78.56;10.62;29.37
2;15;115;4;86;1367;0;72.19;10.62;29.42;78.56;10.62;29.37
2;15;120;4;81;990;0;72.19;10.62;29.42;78.56;10.62;29.37
2;15;80;0;81;459;0;71.92;10.62;29.42;78.57;10.62;29.37
2;15;85;4;80;1599;0;71.92;10.62;29.42;78.56;10.62;29.37
2;15;90;0;89;1362;0;71.27;10.62;29.42;78.56;10.62;29.37
2;15;95;0;81;321;0;72.59;10.62;29.42;78.57;10.62;29.37
2;16;100;0;98;330;0;74.56;10.62;29.42;81.95;10.62;29.37
2;16;105;0;82;345;0;73.42;10.62;29.42;81.92;10.62;29.37
2;16;110;0;82;303;0;74.57;10.62;29.42;81.91;10.62;29.37
2;16;115;4;79;1361;0;75.75;10.62;29.42;81.91;10.62;29.37
2;16;120;0;81;262;0;74.8;10.62;29.42;81.91;10.62;29.37
2;16;80;4;111;1738;0;74.8;10.62;29.42;81.9;10.62;29.37
2;16;85;0;99;317;0;74.8;10.62;29.42;81.89;10.62;29.37
2;16;90;0;82;1569;0;73.88;10.62;29.42;81.91;10.62;29.37
2;16;95;0;83;646;0;74.35;10.62;29.42;81.91;10.62;29.37
2;17;100;0;79;912;0;76.92;10.62;29.84;83.95;10.62;29.79
2;17;105;4;102;495;0;76.92;10.62;29.84;83.89;10.62;29.79
2;17;110;4;81;1887;0;76.18;10.62;29.84;83.89;10.62;29.79
