3;16;100;4;85;1008;0;0;0;0;109.58;15.92;35.34
4;10;100;4;120;1368;0;0;0;0;103.5;21.23;32.85
4;10;105;4;118;1564;0;0;0;0;103.46;21.23;32.85
4;10;110;4;124;1499;0;0;0;0;103.45;21.23;32.85
4;10;115;4;103;886;0;0;0;0;103.45;21.23;32.85
4;10;120;4;100;726;0;0;0;0;103.45;21.23;32.85
4;10;80;4;103;711;0;0;0;0;103.45;21.23;32.85
4;10;85;4;101;1284;0;0;0;0;103.45;21.23;32.85
4;10;90;4;121;1464;0;0;0;0;103.45;21.23;32.85
4;10;95;4;100;765;0;0;0;0;103.46;21.23;32.85
4;11;100;4;88;1131;0;0;0;0;106.88;21.23;32.99
4;11;105;4;85;940;0;0;0;0;106.82;21.23;32.99
4;11;110;4;90;892;0;0;0;0;106.83;21.23;32.99
4;11;115;4;90;1185;0;0;0;0;106.83;21.23;32.99
4;11;120;4;89;955;0;0;0;0;106.83;21.23;32.99
4;11;80;4;84;870;0;0;0;0;106.82;21.23;32.99
4;11;85;4;87;1184;0;0;0;0;106.81;21.23;32.99
4;11;90;4;86;737;0;0;0;0;106.83;21.23;32.99
4;11;95;4;84;1563;0;0;0;0;106.84;21.23;32.99
4;12;100;4;89;699;0;0;0;0;109.86;21.23;33.41
4;12;105;4;89;1490;0;0;0;0;109.82;21.23;33.41
4;12;120;4;95;1538;0;0;0;0;109.79;21.23;33.41
4;12;80;4;94;1173;0;0;0;0;109.82;21.23;33.41
4;12;85;4;94;1073;0;0;0;0;109.81;21.23;33.41
4;12;90;4;91;1398;0;0;0;0;109.81;21.23;33.41
4;13;90;4;86;1576;0;0;0;0;113.12;21.23;33.51
4;13;95;4;86;139;0;0;0;0;113.1;21.23;33.51
4;4;100;0;84;1238;0;76.99;21.23;31.39;85.79;21.23;31.34
4;4;105;0;89;291;0;76.59;21.23;31.39;85.75;21.23;31.34
4;4;110;0;87;298;0;77.56;21.23;31.39;85.76;21.23;31.34
4;4;115;0;88;377;0;76.4;21.23;31.39;85.76;21.23;31.34
4;4;120;0;90;336;0;77.34;21.23;31.39;85.76;21.23;31.34
4;4;80;0;84;475;0;76.67;21.23;31.39;85.76;21.23;31.34
4;4;85;0;87;414;0;76.83;21.23;31.39;85.76;21.23;31.34
4;4;90;0;85;273;0;76.63;21.23;31.39;85.75;21.23;31.34
4;4;95;4;86;1376;0;76.82;21.23;31.39;85.75;21.23;31.34
